Unnamed: 0,name,img_url,golden_img_url,type,have_normal,have_golden,is_cropped,skip
1601,Jeeves,https://media.hearthpwn.com/avatars/414/443/12216.png,https://media.hearthpwn.com/avatars/414/445/12216.gif,Minion,True,True,True,False
1602,Jinyu Waterspeaker,https://media.hearthpwn.com/avatars/408/476/49719.png,https://media.hearthpwn.com/avatars/408/478/49719.gif,Minion,True,True,True,False
1603,Jr. Excavator,https://media.hearthpwn.com/avatars/423/908/92316.png,https://media.hearthpwn.com/avatars/423/909/92316.gif,Minion,True,True,True,False
1604,Jr. Tomb Diver,https://media.hearthpwn.com/avatars/423/904/92314.png,https://media.hearthpwn.com/avatars/423/905/92314.gif,Minion,True,True,True,False
1605,Jungle Moonkin,https://media.hearthpwn.com/avatars/423/380/27236.png,https://media.hearthpwn.com/avatars/423/381/27236.gif,Minion,True,True,True,False
1606,Kabal Chemist,https://media.hearthpwn.com/avatars/422/743/49690.png,https://media.hearthpwn.com/avatars/422/744/49690.gif,Minion,True,True,True,False
1607,Kazakus,https://media.hearthpwn.com/avatars/408/644/49622.png,https://media.hearthpwn.com/avatars/408/646/49622.gif,Minion,True,True,True,False
1608,Keening Banshee,https://media.hearthpwn.com/avatars/415/190/62954.png,https://media.hearthpwn.com/avatars/415/192/62954.gif,Minion,True,True,True,False
1609,Keeper of the Grove,https://media.hearthpwn.com/avatars/411/860/459.png,https://media.hearthpwn.com/avatars/411/862/459.gif,Minion,True,True,True,False
1610,Keeper of the Grove,https://media.hearthpwn.com/avatars/412/547/77034.png,https://media.hearthpwn.com/avatars/412/549/77034.gif,Minion,True,True,True,False
1611,Keeper of Uldaman,https://media.hearthpwn.com/avatars/416/45/27260.png,https://media.hearthpwn.com/avatars/416/47/27260.gif,Minion,True,True,True,False
1612,Kezan Mystic,https://media.hearthpwn.com/avatars/426/555/12252.png,https://media.hearthpwn.com/avatars/426/557/12252.gif,Minion,True,True,True,False
1613,Kil'rek,https://media.hearthpwn.com/avatars/423/312/42167.png,https://media.hearthpwn.com/avatars/423/313/42167.gif,Minion,True,True,True,False
1614,Kil'rek,https://media.hearthpwn.com/avatars/423/314/42168.png,https://media.hearthpwn.com/avatars/423/315/42168.gif,Minion,True,True,True,False
1615,Kirin Tor Tricaster,https://media.hearthpwn.com/avatars/410/252/90641.png,https://media.hearthpwn.com/avatars/410/254/90641.gif,Minion,True,True,True,False
1616,Klaxxi Amber-Weaver,https://media.hearthpwn.com/avatars/423/646/33121.png,https://media.hearthpwn.com/avatars/423/647/33121.gif,Minion,True,True,True,False
1617,Kobold Illusionist,https://media.hearthpwn.com/avatars/417/143/73331.png,https://media.hearthpwn.com/avatars/417/145/73331.gif,Minion,True,True,True,False
1618,Kobold Monk,https://media.hearthpwn.com/avatars/417/119/77011.png,https://media.hearthpwn.com/avatars/417/121/77011.gif,Minion,True,True,True,False
1619,Kooky Chemist,https://media.hearthpwn.com/avatars/422/693/49634.png,https://media.hearthpwn.com/avatars/422/694/49634.gif,Minion,True,True,True,False
1620,Kor'kron Elite,https://media.hearthpwn.com/avatars/423/560/130.png,https://media.hearthpwn.com/avatars/423/561/130.gif,Minion,True,True,True,False
1621,Lady Blaumeux,https://media.hearthpwn.com/avatars/419/384/31144.png,https://media.hearthpwn.com/avatars/419/386/31144.gif,Minion,True,True,True,False
1622,Lakkari Felhound,https://media.hearthpwn.com/avatars/425/775/55449.png,https://media.hearthpwn.com/avatars/425/777/55449.gif,Minion,True,True,True,False
1623,Leap Frog,https://media.hearthpwn.com/avatars/420/680/90378.png,https://media.hearthpwn.com/avatars/420/682/90378.gif,Minion,True,True,True,False
1624,Leyline Manipulator,https://media.hearthpwn.com/avatars/417/272/76932.png,https://media.hearthpwn.com/avatars/417/274/76932.gif,Minion,True,True,True,False
1625,Leyline Spider,https://media.hearthpwn.com/avatars/416/711/76916.png,https://media.hearthpwn.com/avatars/416/713/76916.gif,Minion,True,True,True,False
1626,Lifedrinker,https://media.hearthpwn.com/avatars/413/315/89471.png,https://media.hearthpwn.com/avatars/413/317/89471.gif,Minion,True,True,True,False
1627,Lightfused Stegodon,https://media.hearthpwn.com/avatars/422/36/55507.png,https://media.hearthpwn.com/avatars/422/38/55507.gif,Minion,True,True,True,False
1628,Lightspawn,https://media.hearthpwn.com/avatars/412/67/192.png,https://media.hearthpwn.com/avatars/412/69/192.gif,Minion,True,True,True,False
1629,Lilian Voss,https://media.hearthpwn.com/avatars/414/995/62872.png,https://media.hearthpwn.com/avatars/414/997/62872.gif,Minion,True,True,True,False
1630,Lobstrok Tastetester,https://media.hearthpwn.com/avatars/420/809/90421.png,https://media.hearthpwn.com/avatars/420/811/90421.gif,Minion,True,True,True,False
1631,Lost Tallstrider,https://media.hearthpwn.com/avatars/414/368/12284.png,https://media.hearthpwn.com/avatars/414/370/12284.gif,Minion,True,True,True,False
1632,Lotus Illusionist,https://media.hearthpwn.com/avatars/422/859/49751.png,https://media.hearthpwn.com/avatars/422/860/49751.gif,Minion,True,True,True,False
1633,Lucifron,https://media.hearthpwn.com/avatars/408/404/14700.png,https://media.hearthpwn.com/avatars/408/406/14700.gif,Minion,True,True,True,False
1634,Mad Hatter,https://media.hearthpwn.com/avatars/413/57/89476.png,https://media.hearthpwn.com/avatars/413/59/89476.gif,Minion,True,True,True,False
1635,Magnataur Alpha,https://media.hearthpwn.com/avatars/422/579/22376.png,https://media.hearthpwn.com/avatars/422/580/22376.gif,Minion,True,True,True,False
1636,Maiden of the Lake,https://media.hearthpwn.com/avatars/422/611/22259.png,https://media.hearthpwn.com/avatars/422/612/22259.gif,Minion,True,True,True,False
1637,Main Tank,https://media.hearthpwn.com/avatars/419/48/35392.png,https://media.hearthpwn.com/avatars/419/50/35392.gif,Minion,True,True,True,False
1638,Main Tank,https://media.hearthpwn.com/avatars/419/51/49896.png,https://media.hearthpwn.com/avatars/419/53/49896.gif,Minion,True,True,True,False
1639,Massive Gnoll,https://media.hearthpwn.com/avatars/420/920/137.png,https://media.hearthpwn.com/avatars/420/922/137.gif,Minion,True,True,True,False
1640,Master of Disguise,https://media.hearthpwn.com/avatars/418/190/127.png,https://media.hearthpwn.com/avatars/418/192/127.gif,Minion,True,True,True,False
1641,Master of Evolution,https://media.hearthpwn.com/avatars/418/745/33160.png,https://media.hearthpwn.com/avatars/418/747/33160.gif,Minion,True,True,True,False
1642,Meat Wagon,https://media.hearthpwn.com/avatars/414/998/62849.png,https://media.hearthpwn.com/avatars/415/0/62849.gif,Minion,True,True,True,False
1643,Mechanical Yeti,https://media.hearthpwn.com/avatars/423/120/12253.png,https://media.hearthpwn.com/avatars/423/121/12253.gif,Minion,True,True,True,False
1644,Midnight Drake,https://media.hearthpwn.com/avatars/423/730/35247.png,https://media.hearthpwn.com/avatars/423/731/35247.gif,Minion,True,True,True,False
1645,Militia Commander,https://media.hearthpwn.com/avatars/413/432/89338.png,https://media.hearthpwn.com/avatars/413/434/89338.gif,Minion,True,True,True,False
1646,Mini-Mage,https://media.hearthpwn.com/avatars/414/488/12262.png,https://media.hearthpwn.com/avatars/414/490/12262.gif,Minion,True,True,True,False
1647,Mire Keeper,https://media.hearthpwn.com/avatars/418/532/33162.png,https://media.hearthpwn.com/avatars/418/534/33162.gif,Minion,True,True,True,False
1648,Mistwraith,https://media.hearthpwn.com/avatars/413/171/89407.png,https://media.hearthpwn.com/avatars/413/173/89407.gif,Minion,True,True,True,False
1649,Mogu'shan Warden,https://media.hearthpwn.com/avatars/412/139/346.png,https://media.hearthpwn.com/avatars/412/141/346.gif,Minion,True,True,True,False
1650,Murloc Knight,https://media.hearthpwn.com/avatars/422/595/22362.png,https://media.hearthpwn.com/avatars/422/596/22362.gif,Minion,True,True,True,False
1651,Murloc Tastyfin,https://media.hearthpwn.com/avatars/420/386/90210.png,https://media.hearthpwn.com/avatars/420/388/90210.gif,Minion,True,True,True,False
1652,Naga Corsair,https://media.hearthpwn.com/avatars/408/809/49730.png,https://media.hearthpwn.com/avatars/408/811/49730.gif,Minion,True,True,True,False
1653,Necroknight,https://media.hearthpwn.com/avatars/418/145/7889.png,https://media.hearthpwn.com/avatars/418/147/7889.gif,Minion,True,True,True,False
1654,Necromechanic,https://media.hearthpwn.com/avatars/407/144/89917.png,https://media.hearthpwn.com/avatars/407/146/89917.gif,Minion,True,True,True,False
1655,Nerubian,https://media.hearthpwn.com/avatars/406/718/22436.png,https://media.hearthpwn.com/avatars/406/720/22436.gif,Minion,True,True,True,False
1656,Nerubian,https://media.hearthpwn.com/avatars/412/940/7739.png,https://media.hearthpwn.com/avatars/412/942/7739.gif,Minion,True,True,True,False
1657,Night Howler,https://media.hearthpwn.com/avatars/423/138/62919.png,https://media.hearthpwn.com/avatars/423/139/62919.gif,Minion,True,True,True,False
1658,Night Prowler,https://media.hearthpwn.com/avatars/413/321/89478.png,https://media.hearthpwn.com/avatars/413/323/89478.gif,Minion,True,True,True,False
1659,Oasis Snapjaw,https://media.hearthpwn.com/avatars/409/775/15.png,https://media.hearthpwn.com/avatars/409/777/15.gif,Minion,True,True,True,False
1660,Ogre Magi,https://media.hearthpwn.com/avatars/409/868/659.png,https://media.hearthpwn.com/avatars/409/870/659.gif,Minion,True,True,True,False
1661,Old Murk-Eye,https://media.hearthpwn.com/avatars/411/677/217.png,https://media.hearthpwn.com/avatars/411/679/217.gif,Minion,True,True,True,False
1662,Old Murk-Eye,https://media.hearthpwn.com/avatars/428/201/127487.png,https://media.hearthpwn.com/avatars/428/202/127487.gif,Minion,True,True,True,False
1663,Omega Defender,https://media.hearthpwn.com/avatars/426/270/89809.png,https://media.hearthpwn.com/avatars/426/272/89809.gif,Minion,True,True,True,False
1664,Omega Devastator,https://media.hearthpwn.com/avatars/410/423/90559.png,https://media.hearthpwn.com/avatars/410/425/90559.gif,Minion,True,True,True,False
1665,Orsis Guard,https://media.hearthpwn.com/avatars/416/261/27326.png,https://media.hearthpwn.com/avatars/416/263/27326.gif,Minion,True,True,True,False
1666,Orsis Guard,https://media.hearthpwn.com/avatars/416/264/27327.png,https://media.hearthpwn.com/avatars/416/266/27327.gif,Minion,True,True,True,False
1667,Party Crasher,https://media.hearthpwn.com/avatars/419/543/52613.png,https://media.hearthpwn.com/avatars/419/545/52613.gif,Minion,True,True,True,False
1668,Party Crasher,https://media.hearthpwn.com/avatars/419/546/52614.png,https://media.hearthpwn.com/avatars/419/548/52614.gif,Minion,True,True,True,False
1669,Phantom Freebooter,https://media.hearthpwn.com/avatars/414/632/62858.png,https://media.hearthpwn.com/avatars/414/634/62858.gif,Minion,True,True,True,False
1670,Piloted Reaper,https://media.hearthpwn.com/avatars/407/297/89931.png,https://media.hearthpwn.com/avatars/407/299/89931.gif,Minion,True,True,True,False
1671,Piloted Shredder,https://media.hearthpwn.com/avatars/427/961/127333.png,https://media.hearthpwn.com/avatars/427/962/127333.gif,Minion,True,True,True,False
1672,Piloted Shredder,https://media.hearthpwn.com/avatars/428/199/127486.png,https://media.hearthpwn.com/avatars/428/200/127486.gif,Minion,True,True,True,False
1673,Piloted Shredder,https://media.hearthpwn.com/avatars/414/449/12191.png,https://media.hearthpwn.com/avatars/414/451/12191.gif,Minion,True,True,True,False
1674,Pit Lord,https://media.hearthpwn.com/avatars/412/31/402.png,https://media.hearthpwn.com/avatars/412/33/402.gif,Minion,True,True,True,False
1675,Pitcher,https://media.hearthpwn.com/avatars/415/598/42228.png,https://media.hearthpwn.com/avatars/415/600/42228.gif,Minion,True,True,True,False
1676,Pitcher,https://media.hearthpwn.com/avatars/415/601/42230.png,https://media.hearthpwn.com/avatars/415/603/42230.gif,Minion,True,True,True,False
1677,Plaguebringer,https://media.hearthpwn.com/avatars/411/923/90681.png,https://media.hearthpwn.com/avatars/411/925/90681.gif,Minion,True,True,True,False
1678,Polluted Hoarder,https://media.hearthpwn.com/avatars/418/733/31111.png,https://media.hearthpwn.com/avatars/418/735/31111.gif,Minion,True,True,True,False
1679,Portal Keeper,https://media.hearthpwn.com/avatars/410/270/90665.png,https://media.hearthpwn.com/avatars/410/272/90665.gif,Minion,True,True,True,False
1680,Possibility Seeker,https://media.hearthpwn.com/avatars/419/933/89782.png,https://media.hearthpwn.com/avatars/419/935/89782.gif,Minion,True,True,True,False
1681,Priest of the Feast,https://media.hearthpwn.com/avatars/423/216/42056.png,https://media.hearthpwn.com/avatars/423/217/42056.gif,Minion,True,True,True,False
1682,Prince Valanar,https://media.hearthpwn.com/avatars/423/188/62844.png,https://media.hearthpwn.com/avatars/423/189/62844.gif,Minion,True,True,True,False
1683,Professor Putricide,https://media.hearthpwn.com/avatars/423/156/61819.png,https://media.hearthpwn.com/avatars/423/157/61819.gif,Minion,True,True,True,False
1684,Proud Defender,https://media.hearthpwn.com/avatars/410/201/90634.png,https://media.hearthpwn.com/avatars/410/203/90634.gif,Minion,True,True,True,False
1685,Psychopomp,https://media.hearthpwn.com/avatars/421/289/90710.png,https://media.hearthpwn.com/avatars/421/291/90710.gif,Minion,True,True,True,False
1686,Raid Healer,https://media.hearthpwn.com/avatars/419/54/35394.png,https://media.hearthpwn.com/avatars/419/56/35394.gif,Minion,True,True,True,False
1687,Raptor Form,https://media.hearthpwn.com/avatars/421/697/55674.png,https://media.hearthpwn.com/avatars/421/699/55674.gif,Minion,True,True,True,False
1688,Rattling Rascal,https://media.hearthpwn.com/avatars/414/647/62893.png,https://media.hearthpwn.com/avatars/414/649/62893.gif,Minion,True,True,True,False
1689,Ravenous Pterrordax,https://media.hearthpwn.com/avatars/425/700/55510.png,https://media.hearthpwn.com/avatars/425/702/55510.gif,Minion,True,True,True,False
1690,Razzle Dazzler,https://media.hearthpwn.com/avatars/420/587/90347.png,https://media.hearthpwn.com/avatars/420/589/90347.gif,Minion,True,True,True,False
1691,Refreshment Vendor,https://media.hearthpwn.com/avatars/406/970/22374.png,https://media.hearthpwn.com/avatars/406/972/22374.gif,Minion,True,True,True,False
1692,Regeneratin' Thug,https://media.hearthpwn.com/avatars/426/852/90267.png,https://media.hearthpwn.com/avatars/426/854/90267.gif,Minion,True,True,True,False
1693,Replicating Menace,https://media.hearthpwn.com/avatars/407/333/89875.png,https://media.hearthpwn.com/avatars/407/335/89875.gif,Minion,True,True,True,False
1694,Replicating Menace,https://media.hearthpwn.com/avatars/428/191/127480.png,https://media.hearthpwn.com/avatars/428/192/127480.gif,Minion,True,True,True,False
1695,Restless Mummy,https://media.hearthpwn.com/avatars/421/217/90696.png,https://media.hearthpwn.com/avatars/421/219/90696.gif,Minion,True,True,True,False
1696,Reverberating Ooze,https://media.hearthpwn.com/avatars/417/311/77162.png,https://media.hearthpwn.com/avatars/417/313/77162.gif,Minion,True,True,True,False
1697,Rolling Boulder,https://media.hearthpwn.com/avatars/423/366/27494.png,https://media.hearthpwn.com/avatars/423/367/27494.gif,Minion,True,True,True,False
1698,Romulo,https://media.hearthpwn.com/avatars/415/778/42116.png,https://media.hearthpwn.com/avatars/415/780/42116.gif,Minion,True,True,True,False
1699,Rumbletusk Shaker,https://media.hearthpwn.com/avatars/420/416/90266.png,https://media.hearthpwn.com/avatars/420/418/90266.gif,Minion,True,True,True,False
1700,Rumbling Elemental,https://media.hearthpwn.com/avatars/416/39/27244.png,https://media.hearthpwn.com/avatars/416/41/27244.gif,Minion,True,True,True,False
1701,Runeforge Haunter,https://media.hearthpwn.com/avatars/414/872/62865.png,https://media.hearthpwn.com/avatars/414/874/62865.gif,Minion,True,True,True,False
1702,Sahket Sapper,https://media.hearthpwn.com/avatars/421/316/90791.png,https://media.hearthpwn.com/avatars/421/318/90791.gif,Minion,True,True,True,False
1703,Sanctum Golem,https://media.hearthpwn.com/avatars/423/926/92329.png,https://media.hearthpwn.com/avatars/423/927/92329.gif,Minion,True,True,True,False
1704,Sandbinder,https://media.hearthpwn.com/avatars/413/264/89464.png,https://media.hearthpwn.com/avatars/413/266/89464.gif,Minion,True,True,True,False
1705,Saronite Chain Gang,https://media.hearthpwn.com/avatars/414/941/62901.png,https://media.hearthpwn.com/avatars/414/943/62901.gif,Minion,True,True,True,False
1706,Saronite Chain Gang,https://media.hearthpwn.com/avatars/412/580/91670.png,https://media.hearthpwn.com/avatars/412/582/91670.gif,Minion,True,True,True,False
1707,Savage Combatant,https://media.hearthpwn.com/avatars/422/541/22293.png,https://media.hearthpwn.com/avatars/422/542/22293.gif,Minion,True,True,True,False
1708,Scaleworm,https://media.hearthpwn.com/avatars/413/285/89364.png,https://media.hearthpwn.com/avatars/413/287/89364.gif,Minion,True,True,True,False
